ボーン名	フレーム	位置X	位置Y	位置Z	回転X	回転Y	回転Z	X_x1	X_y1	X_x2	X_y2	Y_x1	Y_y1	Y_x2	Y_y2	Z_x1	Z_y1	Z_x2	Z_y2	R_x1	R_y1	R_x2	R_y2
左手捩	116	0	0	0	-8.289188	6.330665	-0.269486	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	116	0	0	0	6.452253	7.831783	-2.900509	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左肩	118	0	0	0	0	-22.345356	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	118	0	0	0	20.000519	-13.886936	-37.062546	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	118	0	0	0	10.451034	-8.066367	-0.416597	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	118	0	0	0	35.86557	72.167175	26.5415	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	118	0	0	0	-9.114882	6.972154	-0.347635	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	118	0	0	0	-5.963806	9.331216	54.861267	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左肩	120	0	0	0	8.594366	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	120	0	0	0	18.147783	-26.932068	-17.186308	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	120	0	0	0	10.752481	-8.304737	-0.451153	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	120	0	0	0	21.470459	31.190907	6.058441	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	120	0	0	0	-3.043011	2.310923	0.008024	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	120	0	0	0	-2.961635	3.599403	58.072903	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	121	0	0	0	-5.844822	7.274663	-0.55295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指１	121	0	0	0	-1.755896	2.497093	-10.489041	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指２	121	0	0	0	-9.766513	-6.225055	-5.147798	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指１	121	0	0	0	-0.034335	0.017219	18.907547	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指２	121	0	0	0	0.157933	-0.331284	-18.340189	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指３	121	0	0	0	-0.102249	0.099211	-2.867407	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指１	121	0	0	0	-0.254963	0.174339	14.320238	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指２	121	0	0	0	0.061439	-0.154401	-18.335409	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指３	121	0	0	0	0.022961	-0.14039	-5.731865	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指１	121	0	0	0	4.442968	1.921116	10.346837	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指２	121	0	0	0	0.136829	-0.254989	-15.473556	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指３	121	0	0	0	0.0613	-0.240979	1.714234	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指１	121	0	0	0	7.07198	3.210376	7.183112	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指２	121	0	0	0	0.203173	-0.226229	-9.919231	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指３	121	0	0	0	0.032867	-0.170622	-0.002995	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	121	0	-0.6	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
上半身	122	0	0	0	2.439001	-13.537049	3.14823	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
上半身2	122	0	0	0	-3.782943	-2.236498	-1.086271	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
首	122	0	0	0	-3.437745	0	-2.864788	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
頭	122	0	0	0	-6.302536	0	0	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
右腕	122	0	0	0	-21.680212	-19.402185	20.585182	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
右腕捩	122	0	0	0	-13.529206	-10.694472	1.708373	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
右手捩	122	0	0	0	7.279979	5.584419	0.522372	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
左足ＩＫ	122	4.651098	0.39091	-0.466336	-14.002762	-12.40638	3.046893	52	0	75	127	52	0	75	127	0	0	75	127	0	0	75	127
左肩	123	0	0	0	-7.448448	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	123	0	0	0	14.940961	18.131598	-10.498449	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	123	0	0	0	-9.957063	7.763269	-0.985499	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	123	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	123	0	0	0	0.077165	-0.058605	-0.001799	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	123	0	0	0	-9.065622	16.654444	-1.854824	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
センター	125	2.55	0	0.75	0	0	0	64	0	64	127	20	20	107	107	0	20	107	107	0	20	107	107
左肩	125	0	0	0	-7.448448	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	125	0	0	0	14.243798	28.327129	-11.943049	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	125	0	0	0	-9.957063	7.763269	-0.985499	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	125	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	125	0	0	0	-0.463029	0.351592	0.009139	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	125	0	0	0	-8.913949	15.61589	-40.067223	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	126	0	0	0	1.533555	-13.621894	10.197181	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
左足ＩＫ	126	4.651098	0	-0.010423	0	-12.032114	0	30	0	93	127	64	0	93	127	0	0	93	127	0	0	93	127
左肩	132	0	0	0	0	-6.875493	0	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左腕	132	0	0	0	-1.819007	-7.462199	-36.385258	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左腕捩	132	0	0	0	10.903256	-8.424164	-0.468935	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左ひじ	132	0	0	0	36.584423	77.779716	29.860096	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左手捩	132	0	0	0	20.631062	-16.765936	-3.56005	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左手首	132	0	0	0	16.569263	-32.623745	-55.044582	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左足ＩＫ	132	4.651098	0.377535	-0.446306	-13.443151	-12.376357	2.920332	62	0	52	127	62	0	52	127	0	0	52	127	0	0	52	127
グルーブ	133	0	-0.85	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
上半身	134	0	0	0	3.422822	-19.188999	9.734479	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
上半身2	134	0	0	0	-4.232893	-4.489241	-11.814981	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
首	134	0	0	0	-3.433443	2.869943	-0.172022	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
頭	134	0	0	0	-6.26429	6.340549	-0.694652	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右腕	134	0	0	0	-21.637724	-19.317217	28.001728	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右腕捩	134	0	0	0	-13.529243	-10.694502	1.708382	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右ひじ	134	0	0	0	36.429562	-76.367088	-29.019444	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右手捩	134	0	0	0	7.280046	5.584472	0.52238	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
下半身	134	0	0	0	1.583659	-13.028146	11.924472	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
右手首	134	0	0	0	10.890482	-25.717546	-39.631306	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
センター	135	2.6	0	0.75	0	0	0	64	0	64	127	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	136	0	0	0	1.035357	2.745842	-6.005626	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左親指１	136	0	0	0	-12.742822	-10.600182	-15.130116	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左親指２	136	0	0	0	-40.772583	-52.543579	5.790708	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左人指１	136	0	0	0	-2.50435	-1.391598	-37.784672	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左人指２	136	0	0	0	-0.000088	-0.000073	-100.840454	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左人指３	136	0	0	0	0.000105	-0.000046	-47.555496	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左中指１	136	0	0	0	0.941725	0.653039	-41.247513	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左中指２	136	0	0	0	0	0	-104.278214	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左中指３	136	0	0	0	0	0	-48.701279	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左薬指１	136	0	0	0	-0.245791	-0.646684	-40.69109	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左薬指２	136	0	0	0	-0.000012	-0.000162	-98.548645	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左薬指３	136	0	0	0	0	0	-47.555496	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左小指１	136	0	0	0	3.378756	2.169888	-29.16478	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左小指２	136	0	0	0	-0.000073	-0.000088	-79.641037	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左小指３	136	0	0	0	0.000094	-0.000066	-69.90078	20	20	66	127	20	20	66	127	0	20	66	127	0	20	66	127
左足ＩＫ	138	4.651098	0	-0.010423	0	-12.032114	0	61	0	86	127	64	0	86	127	0	0	86	127	0	0	86	127
センター	139	2.55	0	0.75	0	0	0	40	40	64	127	20	20	107	107	0	20	107	107	0	20	107	107
左肩	139	0	0	0	13.582461	-18.881817	-4.592254	35	0	48	127	35	0	48	127	0	0	48	127	0	0	48	127
左腕	139	0	0	0	14.657701	15.814983	-12.132675	35	0	48	127	35	0	48	127	0	0	48	127	0	0	48	127
左腕捩	139	0	0	0	30.166559	-25.903708	-6.106504	35	0	48	127	35	0	48	127	0	0	48	127	0	0	48	127
左ひじ	139	0	0	0	0	0	0	35	0	48	127	35	0	48	127	0	0	48	127	0	0	48	127
左手捩	139	0	0	0	28.661604	-24.861517	-7.147285	35	0	48	127	35	0	48	127	0	0	48	127	0	0	48	127
左手首	139	0	0	0	11.653062	-21.192316	-1.515043	35	0	48	127	35	0	48	127	0	0	48	127	0	0	48	127
上半身	140	0	0	0	3.130736	-17.49235	9.831465	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
上半身2	140	0	0	0	-3.522107	-1.118041	-12.043019	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
首	140	0	0	0	-3.436196	1.721969	-0.103241	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
頭	140	0	0	0	-6.270922	5.764184	-0.631728	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
右腕	140	0	0	0	-21.646597	-19.337332	26.290398	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
右ひじ	140	0	0	0	36.655857	-78.487968	-30.282356	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
グルーブ	140	0	-0.7	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
右手首	140	0	0	0	10.831161	-25.739359	-41.926373	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
下半身	141	0	0	0	1.448719	-14.216617	8.472269	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
左足ＩＫ	143	4.651098	0	-0.010423	0	-12.032114	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	144	0	0	0	4.949102	7.64566	-13.530903	29	0	107	107	29	0	107	107	0	0	107	107	0	0	107	107
左ひじ	144	0	0	0	28.032923	44.514626	11.666945	29	0	107	107	29	0	107	107	0	0	107	107	0	0	107	107
左手捩	144	0	0	0	15.80508	-12.498461	-2.109581	29	0	107	107	29	0	107	107	0	0	107	107	0	0	107	107
左手首	144	0	0	0	10.469357	-20.352316	53.059441	29	0	107	107	29	0	107	107	0	0	107	107	0	0	107	107
上半身	145	0	0	0	3.422822	-19.188999	9.734479	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
上半身2	145	0	0	0	-4.232893	-4.489241	-11.814981	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
首	145	0	0	0	-3.433443	2.869943	-0.172022	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
頭	145	0	0	0	-6.26429	6.340549	-0.694652	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右腕	145	0	0	0	-21.637724	-19.317217	28.001728	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右ひじ	145	0	0	0	36.429562	-76.367088	-29.019444	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右手首	145	0	0	0	10.890482	-25.717546	-39.631306	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
センター	146	2.6	0	0.75	0	0	0	64	0	64	127	20	20	107	107	0	20	107	107	0	20	107	107
左肩	146	0	0	0	13.582461	-18.881817	-4.592254	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	146	0	0	0	-1.565735	15.647479	-13.418521	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	146	0	0	0	30.166559	-25.903708	-6.106504	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	146	0	0	0	28.032923	44.514626	11.666945	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	146	0	0	0	-4.56313	3.468406	-0.034081	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	146	0	0	0	2.095415	24.057735	52.88018	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	146	0	-0.8	0	0	0	0	20	20	107	107	40	40	64	127	0	20	107	107	0	20	107	107
左親指０	147	0	0	0	-5.844822	7.274663	-0.55295	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左親指１	147	0	0	0	-1.755896	2.497093	-10.489041	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左親指２	147	0	0	0	-9.766513	-6.225055	-5.147798	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左人指１	147	0	0	0	-0.034335	0.017219	18.907547	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左人指２	147	0	0	0	0.157933	-0.331284	-18.340189	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左人指３	147	0	0	0	-0.102249	0.099211	-2.867407	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左中指１	147	0	0	0	-0.254963	0.174339	14.320238	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左中指２	147	0	0	0	0.061439	-0.154401	-18.335409	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左中指３	147	0	0	0	0.022961	-0.14039	-5.731865	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左薬指１	147	0	0	0	4.442968	1.921116	10.346837	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左薬指２	147	0	0	0	0.136829	-0.254989	-15.473556	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左薬指３	147	0	0	0	0.0613	-0.240979	1.714234	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左小指１	147	0	0	0	7.07198	3.210376	7.183112	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左小指２	147	0	0	0	0.203173	-0.226229	-9.919231	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
左小指３	147	0	0	0	0.032867	-0.170622	-0.002995	97	0	107	107	97	0	107	107	0	0	107	107	0	0	107	107
下半身	147	0	0	0	1.038815	-10.799361	10.546311	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
左肩	148	0	0	0	8.594367	-8.594364	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	148	0	0	0	13.367316	-2.2587	0.545594	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	148	0	0	0	0.076945	-0.058874	0.00232	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	148	0	0	0	9.621699	12.898315	1.090194	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	148	0	0	0	0.077165	-0.058605	-0.001799	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	148	0	0	0	-0.51242	0.547273	27.489502	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	148	4.651098	0.44239	-0.54776	-16.240509	-12.540158	3.559615	53	0	80	127	53	0	80	127	0	0	80	127	0	0	80	127
上半身	152	0	0	0	3.130736	-17.49235	9.831465	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
上半身2	152	0	0	0	-3.522107	-1.118041	-12.043019	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
首	152	0	0	0	-3.436196	1.721969	-0.103241	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
頭	152	0	0	0	-6.270922	5.764184	-0.631728	40	0	82	127	40	0	82	127	0	0	82	127	0	0	82	127
左肩	152	0	0	0	-7.448448	0	0	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
左腕	152	0	0	0	14.154854	28.416399	-1.608654	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
左腕捩	152	0	0	0	-9.957111	7.763308	-0.985507	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
左ひじ	152	0	0	0	0	0	0	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
左手捩	152	0	0	0	-0.464099	0.352405	0.009157	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
左手首	152	0	0	0	-8.913949	15.61589	-40.067223	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
グルーブ	152	0	-0.65	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
下半身	153	0	0	0	1.070356	-11.955132	7.951238	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
左足ＩＫ	153	4.651098	0	-0.010423	0	-12.032114	0	48	0	93	127	64	0	93	127	0	0	93	127	0	0	93	127
センター	154	2.5	0	0.75	0	0	0	40	40	64	127	20	20	107	107	0	20	107	107	0	20	107	107
センター	159	2.55	0	0.75	0	0	0	64	0	64	127	20	20	107	107	0	20	107	107	0	20	107	107
左肩	159	0	0	0	0	-6.875493	0	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左腕	159	0	0	0	19.850395	-4.157566	-29.430975	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左腕捩	159	0	0	0	16.298176	-12.807714	-1.333741	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左ひじ	159	0	0	0	25.172758	38.231716	8.850283	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左手捩	159	0	0	0	20.631073	-16.765947	-3.560054	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
左手首	159	0	0	0	16.569263	-32.623745	-55.044582	20	20	79	127	20	20	79	127	0	20	79	127	0	20	79	127
下半身	159	0	0	0	1.432047	-13.05781	10.211773	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
グルーブ	159	0	-0.75	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
左足ＩＫ	160	4.651098	0.429826	-0.527212	-15.681177	-12.504627	3.430404	63	0	80	127	63	0	80	127	0	0	80	127	0	0	80	127
上半身	161	0	0	0	3.422822	-19.188999	9.734479	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
上半身2	161	0	0	0	-4.232893	-4.489241	-11.814981	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
首	161	0	0	0	-3.433443	2.869943	-0.172022	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
頭	161	0	0	0	-6.26429	6.340549	-0.694652	68	0	88	127	68	0	88	127	0	0	88	127	0	0	88	127
右肩	161	0	0	0	-16.240513	12.540167	-3.559615	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右腕	161	0	0	0	-21.637724	-19.317217	28.001728	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右腕捩	161	0	0	0	-13.529243	-10.694502	1.708382	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右ひじ	161	0	0	0	36.429562	-76.367088	-29.019444	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右手捩	161	0	0	0	7.280046	5.584472	0.52238	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右手首	161	0	0	0	10.890482	-25.717546	-39.631306	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	163	0	0	0	1.035357	2.745842	-6.005626	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左親指１	163	0	0	0	-12.742822	-10.600182	-15.130116	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左親指２	163	0	0	0	-40.772583	-52.543579	5.790708	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左人指１	163	0	0	0	-2.50435	-1.391598	-37.784672	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左人指２	163	0	0	0	-0.000088	-0.000073	-100.840454	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左人指３	163	0	0	0	0.000105	-0.000046	-47.555496	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左中指１	163	0	0	0	0.941725	0.653039	-41.247513	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左中指２	163	0	0	0	0	0	-104.278214	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左中指３	163	0	0	0	0	0	-48.701279	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左薬指１	163	0	0	0	-0.245791	-0.646684	-40.69109	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左薬指２	163	0	0	0	-0.000012	-0.000162	-98.548645	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左薬指３	163	0	0	0	0	0	-47.555496	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左小指１	163	0	0	0	3.378756	2.169888	-29.16478	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左小指２	163	0	0	0	-0.000073	-0.000088	-79.641037	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左小指３	163	0	0	0	0.000094	-0.000066	-69.90078	20	20	87	127	20	20	87	127	0	20	87	127	0	20	87	127
左肩	164	0	0	0	13.582461	-18.881817	-4.592254	68	0	48	127	68	0	48	127	0	0	48	127	0	0	48	127
左腕	164	0	0	0	14.657701	15.814983	-12.132675	68	0	48	127	68	0	48	127	0	0	48	127	0	0	48	127
左腕捩	164	0	0	0	30.166559	-25.903708	-6.106504	68	0	48	127	68	0	48	127	0	0	48	127	0	0	48	127
左ひじ	164	0	0	0	0	0	0	68	0	48	127	68	0	48	127	0	0	48	127	0	0	48	127
左手捩	164	0	0	0	28.661619	-24.861536	-7.147294	68	0	48	127	68	0	48	127	0	0	48	127	0	0	48	127
左手首	164	0	0	0	11.653062	-21.192316	-1.515043	68	0	48	127	68	0	48	127	0	0	48	127	0	0	48	127
右親指０	165	0	0	0	-5.844822	-7.274663	0.55295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	165	0	0	0	-11.18641	5.443448	1.591962	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	165	0	0	0	-9.679163	6.607776	2.244653	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	165	0	0	0	2.571246	-3.247802	5.696434	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	165	0	0	0	0	0	31.512653	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	165	0	0	0	0	0	6.875496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	165	0	0	0	2.588572	-2.247763	3.956103	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	165	0	0	0	0.000036	-0.000109	36.669212	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	165	0	0	0	0	0	10.313295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	165	0	0	0	3.892715	-2.421918	12.52315	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	165	0	0	0	0	0	27.501896	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	165	0	0	0	0	0	5.156643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	165	0	0	0	6.136662	-4.229662	22.462242	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	165	0	0	0	0	0	16.787601	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	165	0	0	0	0	0	5.156643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	165	0	0	0	1.30762	-13.657911	7.915898	34	0	88	127	34	0	88	127	0	0	88	127	0	0	88	127
右足	165	0	0	0	-26.236097	19.657322	-11.299759	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	165	4.651098	0	-0.010423	0	-12.032114	0	30	0	93	127	64	0	93	127	0	0	93	127	0	0	93	127
グルーブ	165	0	-0.65	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
センター	166	2.45	0	0.75	0	0	0	40	40	87	87	20	20	107	107	0	20	107	107	0	20	107	107
右肩	166	0	0	0	-12.172559	-0.78187	0.08337	66	0	107	107	66	0	107	107	0	0	107	107	0	0	107	107
右腕	166	0	0	0	-14.135991	-10.01792	26.984726	66	0	107	107	66	0	107	107	0	0	107	107	0	0	107	107
右腕捩	166	0	0	0	-9.945867	-7.755747	0.994302	66	0	107	107	66	0	107	107	0	0	107	107	0	0	107	107
右ひじ	166	0	0	0	30.828962	-51.797554	-15.250137	66	0	107	107	66	0	107	107	0	0	107	107	0	0	107	107
右手捩	166	0	0	0	9.456509	7.296005	0.821625	66	0	107	107	66	0	107	107	0	0	107	107	0	0	107	107
右手首	166	0	0	0	13.018931	-14.876082	-32.840954	66	0	107	107	66	0	107	107	0	0	107	107	0	0	107	107
右足ＩＫ	167	-0.5	0	0.8	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
